
47,375831002,9780375831000.0,Markus Zusak,2005.0,https://images.gr-assets.com/books/1390053681m/19063.jpg
48,307347974,9780307347980.0,Ray Bradbury,1953.0,https://images.gr-assets.com/books/1351643740m/4381.jpg
49,316160199,9780316160190.0,Stephenie Meyer,2006.0,https://images.gr-assets.com/books/1361039440m/49041.jpg
50,60513039,9780060513030.0,Shel Silverstein,1974.0,https://images.gr-assets.com/books/1168052448m/30119.jpg
51,1416914285,9781416914280.0,Cassandra Clare,2007.0,https://images.gr-assets.com/books/1432730315m/256683.jpg
52,316160202,9780316160210.0,Stephenie Meyer,2007.0,https://images.gr-assets.com/books/1361038355m/428263.jpg
53,375826696,9780375826700.0,Christopher Paolini,2002.0,https://images.gr-assets.com/books/1366212852m/113436.jpg
54,345391802,9780345391800.0,Douglas Adams,1979.0,https://images.gr-assets.com/books/1327656754m/11.jpg
55,60929871,9780060929880.0,Aldous Huxley,1932.0,https://images.gr-assets.com/books/1487389574m/5129.jpg
56,031606792X,9780316067930.0,Stephenie Meyer,2008.0,https://images.gr-assets.com/books/1361039438m/1162543.jpg
57,142001740,9780142001740.0,Sue Monk Kidd,2001.0,https://images.gr-assets.com/books/1473454532m/37435.jpg
58,142437174,9780142437180.0,"Mark Twain, John Seelye, Guy Cardwell",1884.0,https://images.gr-assets.com/books/1405973850m/2956.jpg
59,64410935,9780064410940.0,"E.B. White, Garth Williams, Rosemary Wells",1952.0,https://images.gr-assets.com/books/1439632243m/24178.jpg
60,1400032717,9781400032720.0,Mark Haddon,2003.0,https://images.gr-assets.com/books/1479863624m/1618.jpg
61,1594633665,9781594633670.0,Paula Hawkins,2015.0,https://images.gr-assets.com/books/1490903702m/22557272.jpg
62,679879242,9780679879240.0,Philip Pullman,1995.0,https://images.gr-assets.com/books/1451271747m/119322.jpg
63,393978893,9780393978900.0,"Emily Brontë, Richard J. Dunn",1847.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
64,743454537,9780743454540.0,Jodi Picoult,2004.0,https://images.gr-assets.com/books/1369504683m/10917.jpg
65,385333846,9780385333850.0,Kurt Vonnegut Jr.,1969.0,https://images.gr-assets.com/books/1440319389m/4981.jpg
66,446675539,9780446675540.0,Margaret Mitchell,1936.0,https://images.gr-assets.com/books/1328025229m/18405.jpg
67,1594489505,9781594489500.0,Khaled Hosseini,2007.0,https://images.gr-assets.com/books/1345958969m/128029.jpg
68,671027344,9780671027350.0,Stephen Chbosky,1999.0,https://images.gr-assets.com/books/1167352178m/22628.jpg
69,7442912,9780007442910.0,Veronica Roth,2012.0,https://images.gr-assets.com/books/1325667729m/11735983.jpg
70,812550706,9780812550700.0,Orson Scott Card,1985.0,https://images.gr-assets.com/books/1408303130m/375802.jpg
71,141439475,9780141439470.0,"Mary Wollstonecraft Shelley, Percy Bysshe Shelley, Maurice Hindle",1818.0,https://images.gr-assets.com/books/1381512375m/18490.jpg
72,450040186,9780450040180.0,Stephen King,1977.0,https://images.gr-assets.com/books/1353277730m/11588.jpg
73,316068047,9780316068050.0,Stephenie Meyer,2008.0,https://images.gr-assets.com/books/1318009171m/1656001.jpg
74,142402516,9780142402510.0,John Green,2005.0,https://images.gr-assets.com/books/1394798630m/99561.jpg
75,014028009X,9780140280100.0,Helen Fielding,1996.0,https://images.gr-assets.com/books/1292060045m/227443.jpg
76,141439661,9780141439660.0,"Jane Austen, Tony Tanner, Ros Ballaster",1811.0,https://images.gr-assets.com/books/1397245675m/14935.jpg
77,439244196,9780439244190.0,"Louis Sachar, Louis Sachar",1998.0,https://images.gr-assets.com/books/1327781893m/38709.jpg
78,307275558,9780307275550.0,Lauren Weisberger,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
79,143039954,9780143039950.0,"Homer, Robert Fagles, E.V. Rieu, Frédéric Mugler, Bernard Knox",-720.0,https://images.gr-assets.com/books/1390173285m/1381.jpg
80,156012197,9780156012200.0,"Antoine de Saint-Exupéry, Richard Howard, Dom Marcos Barbosa, Melina Karakosta",1946.0,https://images.gr-assets.com/books/1367545443m/157993.jpg
81,074324754X,9780743247540.0,Jeannette Walls,2005.0,https://images.gr-assets.com/books/1400930557m/7445.jpg
82,385486804,9780385486800.0,Jon Krakauer,1996.0,https://images.gr-assets.com/books/1403173986m/1845.jpg
83,141439602,9780141439600.0,"Charles Dickens, Richard Maxwell, Hablot Knight Browne",1859.0,https://images.gr-assets.com/books/1344922523m/1953.jpg
84,030734813X,9780307348140.0,Michael Crichton,1990.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
85,60256656,9780060256650.0,Shel Silverstein,1964.0,https://images.gr-assets.com/books/1174210942m/370493.jpg
86,385338600,9780385338610.0,John Grisham,1989.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
87,374500010,9780374500020.0,"Elie Wiesel, Marion Wiesel",1958.0,https://images.gr-assets.com/books/1473495285m/1617.jpg
88,014241493X,9780142414930.0,John Green,2008.0,https://images.gr-assets.com/books/1349013610m/6442769.jpg
89,345418263,9780345418260.0,William Goldman,1973.0,https://images.gr-assets.com/books/1327903636m/21787.jpg
90,014038572X,9780140385720.0,S.E. Hinton,1967.0,https://images.gr-assets.com/books/1442129426m/231804.jpg
91,385737947,9780385737940.0,James Dashner,2009.0,https://images.gr-assets.com/books/1375596592m/6186357.jpg
92,61234001,9780061234000.0,"Steven D. Levitt, Stephen J. Dubner",2005.0,https://images.gr-assets.com/books/1327909092m/1202.jpg
93,517189607,9780517189600.0,Frances Hodgson Burnett,1911.0,https://images.gr-assets.com/books/1327873635m/2998.jpg
94,60531045,9780060531040.0,"Gabriel García Márquez, Gregory Rabassa",1967.0,https://images.gr-assets.com/books/1327881361m/320.jpg
95,375751513,9780375751520.0,"Oscar Wilde, Jeffrey Eugenides",1891.0,https://images.gr-assets.com/books/1424596966m/5297.jpg
96,345803507,9780345803500.0,E.L. James,2012.0,https://images.gr-assets.com/books/1336418837m/13536860.jpg
97,393970124,9780393970130.0,"Bram Stoker, Nina Auerbach, David J. Skal",1897.0,https://images.gr-assets.com/books/1387151694m/17245.jpg
98,307269981,9780307269980.0,"Stieg Larsson, Reg Keeland",2006.0,https://images.gr-assets.com/books/1351778881m/5060378.jpg
99,1612130585,9781612130580.0,E.L. James,2011.0,https://images.gr-assets.com/books/1358266080m/11857408.jpg
